Title,Image url,Description,Page url,Item number,Page number,Answer
Netsuke,https://csmvs.in/wp-content/uploads/2022/06/22.1771-1.jpg,"Netsuke
22.1771
DESCRIPTION
A boxwood netsuke of a Chinese Rakan with shishi, eyes of shishi painted with sumi (black japanese ink).
COLLECTION
Japanese Art
OBJECT TYPE
Nestuke
MATERIAL
Wood
SCHOOLS/CULTURE/PERIOD
--
TECHNIQUE
--
DATE
1820 - 1870 CE
LOCATION
Japan
DIMENSION
H:4.2, L:4.5",https://csmvs.in/collections/netsuke-4/,1081,39,"ChatGPT
ChatGPT
Q: Who or what is depicted in the described netsuke?
A: The netsuke depicts a Chinese Rakan with shishi.
Q: What material is the netsuke made of?
A: It is made of boxwood.
Q: Can you describe the object type of this item?
A: It is a netsuke.
Q: What time period was this netsuke likely crafted?
A: It was likely crafted between 1820 and 1870 CE.
Q: Where is this netsuke located?
A: It is located in Japan.
Q: Can you provide the dimensions of the netsuke?
A: Its dimensions are H: 4.2 cm and L: 4.5 cm.
Q: What technique was used to create the eyes of shishi on the netsuke?
A: The eyes of shishi were painted with sumi, which is black Japanese ink.
Q: Is there any specific cultural or regional influence associated with this netsuke?
A: The netsuke does not have a specific cultural or regional influence specified."
Netsuke,https://csmvs.in/wp-content/uploads/2022/06/22.1740.jpg,"Netsuke
22.1740
DESCRIPTION
A wood netsuke of a carpenter holding a stone tile. Signed '南陽' (NANYO) on base.
COLLECTION
Japanese Art
OBJECT TYPE
Nestuke
MATERIAL
Wood
SCHOOLS/CULTURE/PERIOD
--
TECHNIQUE
--
DATE
19th Century CE
LOCATION
Japan
DIMENSION
H:3.6, L:2.7",https://csmvs.in/collections/netsuke-3/,1082,39,"ChatGPT
ChatGPT
Q: What is depicted in the described netsuke?
A: The netsuke depicts a carpenter holding a stone tile.
Q: What material is the netsuke made of?
A: It is made of wood.
Q: Can you describe the object type of this item?
A: It is a netsuke.
Q: When was this netsuke likely crafted?
A: It was likely crafted in the 19th century CE.
Q: Where is this netsuke located?
A: It is located in Japan.
Q: Can you provide the dimensions of the netsuke?
A: Its dimensions are H: 3.6 cm and L: 2.7 cm.
Q: Is there any inscription on the base of the netsuke?
A: Yes, it is signed '南陽' (NANYO) on the base.
Q: What specific cultural or regional influence might be associated with this netsuke?
A: The netsuke may reflect aspects of Japanese carpentry culture or regional craftsmanship."
Netsuke,https://csmvs.in/wp-content/uploads/2022/06/22.1728-1.jpg,"Netsuke
22.1728
DESCRIPTION
Ceramic netsuke of a Chinese man reclining in an armchair. Unreadable stamp on base.
Unsigned.
COLLECTION
Japanese Art
OBJECT TYPE
Nestuke
MATERIAL
Porcelain
SCHOOLS/CULTURE/PERIOD
Kyoto
TECHNIQUE
--
DATE
19th - 20th century CE
LOCATION
Kyoto, Japan
DIMENSION
H:4, L:4.5",https://csmvs.in/collections/netsuke-2/,1083,39,"ChatGPT
ChatGPT
Q: What is depicted in the described netsuke?
A: The netsuke depicts a Chinese man reclining in an armchair.
Q: What material is the netsuke made of?
A: It is made of porcelain.
Q: Can you describe the object type of this item?
A: It is a netsuke.
Q: When was this netsuke likely crafted?
A: It was likely crafted between the 19th and 20th centuries CE.
Q: Where is this netsuke located?
A: It is located in Kyoto, Japan.
Q: Can you provide the dimensions of the netsuke?
A: Its dimensions are H: 4 cm and L: 4.5 cm.
Q: Is there any inscription or stamp on the base of the netsuke?
A: Yes, there is an unreadable stamp on the base, but the netsuke is unsigned.
Q: What specific cultural or regional influence might be associated with this netsuke?
A: The netsuke may reflect aspects of Kyoto's ceramic art tradition and cultural exchange with China."
Netsuke,https://csmvs.in/wp-content/uploads/2022/06/22.1712.jpg,"Netsuke
22.1712
DESCRIPTION
A red lacquer netsuke with the design of a Chinese sage and Chinese boy in front, and a Chinese landscape with bamboo trees on the back.
Unsigned.
COLLECTION
Japanese Art
OBJECT TYPE
Nestuke
MATERIAL
Red Lacquer
SCHOOLS/CULTURE/PERIOD
--
TECHNIQUE
--
DATE
19th Century CE
LOCATION
Japan
DIMENSION
H:2.2, L:3.8",https://csmvs.in/collections/netsuke/,1084,39,"ChatGPT
ChatGPT
Q: What is depicted on the described netsuke?
A: The netsuke features a Chinese sage and a Chinese boy in the front, while the back depicts a Chinese landscape with bamboo trees.
Q: What material is the netsuke made of?
A: It is made of red lacquer.
Q: Can you describe the object type of this item?
A: It is a netsuke.
Q: When was this netsuke likely crafted?
A: It was likely crafted in the 19th century CE.
Q: Where is this netsuke located?
A: It is located in Japan.
Q: Can you provide the dimensions of the netsuke?
A: Its dimensions are H: 2.2 cm and L: 3.8 cm.
Q: Is the netsuke signed?
A: No, the netsuke is unsigned.
Q: What specific cultural or regional influence might be associated with this netsuke?
A: This netsuke likely reflects the influence of Chinese art and culture on Japanese netsuke craftsmanship during the 19th century."
Lady cutting Iris,https://csmvs.in/wp-content/uploads/2022/06/22.1842-1.jpg,"Lady cutting Iris
22.1842
DESCRIPTION
An applique work depicting a lady cutting Irises while two men standing on a deck look on.
This image has been adapted from the woodblock triptych by Utagawa Kunisada
COLLECTION
Japanese Art
OBJECT TYPE
Decorative Art
MATERIAL
Paper, Cloth, Gold
SCHOOLS/CULTURE/PERIOD
--
TECHNIQUE
Applique
DATE
19th Century CE
LOCATION
Japan
DIMENSION
--",https://csmvs.in/collections/lady-cutting-iris/,1085,39,"ChatGPT
ChatGPT
Q: What is depicted in the described applique work?
A: The applique work depicts a lady cutting irises while two men standing on a deck look on.
Q: What materials were used to create this applique work?
A: The materials used include paper, cloth, and gold.
Q: Can you describe the object type of this item?
A: It is categorized as decorative art.
Q: What technique was used to create this applique work?
A: The technique used is applique.
Q: When was this applique work created?
A: It was created in the 19th century CE.
Q: Where is this applique work located?
A: It is located in Japan.
Q: Is there any specific cultural or regional influence associated with this applique work?
A: This applique work is an adaptation from a woodblock triptych by Utagawa Kunisada, reflecting the artistic influence of Japanese woodblock prints on decorative art."
Miniature mask,https://csmvs.in/wp-content/uploads/2022/06/22.1781_01.jpg,"Miniature mask
22.1781
DESCRIPTION
Miniature Noh mask of a devil in white Hirado ware.
Sir Ratan Tata Art Collection
COLLECTION
Japanese Art
OBJECT TYPE
Decorative Art
MATERIAL
Hirado ware
SCHOOLS/CULTURE/PERIOD
--
TECHNIQUE
--
DATE
19th Century CE
LOCATION
Hirado, Nagasaki Prefecture, Japan
DIMENSION
--",https://csmvs.in/collections/miniature-mask/,1086,39,"ChatGPT
ChatGPT
Q: What type of mask is depicted in the described miniature?
A: The described miniature is a Noh mask of a devil.
Q: What material was used to create this miniature mask?
A: It is made of white Hirado ware.
Q: Can you describe the object type of this item?
A: It is categorized as decorative art.
Q: When was this miniature mask likely crafted?
A: It was likely crafted in the 19th century CE.
Q: Where is this miniature mask located?
A: It is located in Hirado, Nagasaki Prefecture, Japan.
Q: Is there any specific cultural or regional influence associated with this miniature mask?
A: Yes, it is influenced by the Noh theater tradition, which is an important part of Japanese cultural heritage. Additionally, being made in Hirado, it reflects the artistic tradition of Hirado ware, which is renowned for its fine porcelain ceramics."
Vase,https://csmvs.in/wp-content/uploads/2022/06/22.843-1-1.jpg,"Vase
22.843
DESCRIPTION
Very beautiful gold lacquer flower vase of mother of pearl, corals and natural shells combined. The vase seems to have been made for export purposes.
Sir Ratan Tata Art Collection
COLLECTION
Japanese Art
OBJECT TYPE
Vase
MATERIAL
Wood, lacquer, mother of pearl
SCHOOLS/CULTURE/PERIOD
--
TECHNIQUE
--
DATE
Early 20th century CE
LOCATION
Japan
DIMENSION
--",https://csmvs.in/collections/vase/,1087,39,"ChatGPT
ChatGPT
Q: What materials were used to create the described vase?
A: The vase is made of wood, lacquer, mother of pearl, corals, and natural shells.
Q: Can you describe the object type of this item?
A: It is categorized as a vase.
Q: When was this vase likely crafted?
A: It was likely crafted in the early 20th century CE.
Q: Where is this vase located?
A: It is located in Japan.
Q: Is there any specific cultural or regional influence associated with this vase?
A: While the vase's description suggests that it may have been made for export purposes, it reflects the intricate craftsmanship and artistic traditions of Japanese lacquerware and decorative arts.
Q: What notable features does the vase possess?
A: The vase is described as very beautiful and features gold lacquer, mother of pearl, corals, and natural shells combined in its design.
Q: Who owns this vase?
A: It belongs to the Sir Ratan Tata Art Collection."
Incense Box,https://csmvs.in/wp-content/uploads/2022/06/22.824.jpg,"Incense Box
22.824
DESCRIPTION
Six-sided gold lacquer incense box with combined work in gold, coral and mother-of-pearl as a peony design. The small tray inside is embellished with a butterfly design.
Sir Ratan Tata Art Collection
COLLECTION
Japanese Art
OBJECT TYPE
Box
MATERIAL
Lacquer, Coral and Mother of Pearl
SCHOOLS/CULTURE/PERIOD
Meiji period
TECHNIQUE
--
DATE
1870 - 1890 CE
LOCATION
Japan
DIMENSION
--",https://csmvs.in/collections/incense-box/,1088,39,"ChatGPT
ChatGPT
Q: What is the design depicted on the described incense box?
A: The incense box features a peony design created with combined work in gold, coral, and mother-of-pearl.
Q: Can you describe the object type of this item?
A: It is categorized as a box.
Q: When was this incense box likely crafted?
A: It was likely crafted during the Meiji period, between 1870 and 1890 CE.
Q: Where is this incense box located?
A: It is located in Japan.
Q: What materials were used to create this incense box?
A: The incense box is made of lacquer, coral, and mother of pearl.
Q: Is there any specific cultural or historical significance associated with the design of this incense box?
A: The peony design on the incense box is significant in Japanese culture as the peony symbolizes prosperity, good fortune, and honor. Additionally, the butterfly design on the small tray inside may symbolize transformation and beauty.
Q: Who owns this incense box?
A: It belongs to the Sir Ratan Tata Art Collection."
A scene in a temple,https://csmvs.in/wp-content/uploads/2022/06/22.1841.jpg,"A scene in a temple
22.1841
DESCRIPTION
The scene depicts devotees before the image of Buddha which may be from a temple.
Sir Ratan Tata Art Collection
COLLECTION
Chinese Art
OBJECT TYPE
Painting
MATERIAL
--
SCHOOLS/CULTURE/PERIOD
--
TECHNIQUE
--
DATE
19th Century CE
LOCATION
China
DIMENSION
--",https://csmvs.in/collections/a-scene-in-a-temple/,1089,39,"ChatGPT
ChatGPT
Q: What is depicted in the described painting?
A: The painting depicts devotees before the image of Buddha, possibly in a temple setting.
Q: Can you describe the object type of this item?
A: It is categorized as a painting.
Q: When was this painting likely created?
A: It was likely created in the 19th century CE.
Q: Where is this painting located?
A: It is located in China.
Q: Is there any specific cultural or religious significance associated with the scene depicted in the painting?
A: The scene of devotees before the image of Buddha holds significant cultural and religious importance in Buddhism. It reflects the act of worship and devotion practiced by Buddhists in temples.
Q: Who owns this painting?
A: It belongs to the Sir Ratan Tata Art Collection."
Snuff bottle,https://csmvs.in/wp-content/uploads/2022/06/33.522_01.jpg,"Snuff bottle
33.522
DESCRIPTION
Snuff bottle depicting a wedding parade on the obverse and a pond of fish on the reverse.
Zhong Kui, the demon-queller, had promised his friend the hand of his sister. Riding on a donkey, Zhong Kui is accompanying his sister to her wedding. They are served by two demons, one shading his master with a canopy, and the other pushing the sister on a rickshaw. Five bats, representing the “five happiness,” hover above. The pond of fish is an auspicious design symbolizing a rich household. The inscription gives the date 1908.
Ye Zhongsan was the most prolific artist who specialized in inside-painted snuff bottles. He was active during the 1890s and early 1900s. While capable of high-quality work, Ye also produced a standard set of designs for commercial purposes. Later on, he was joined by his three sons, who also used his name.
COLLECTION
Chinese Art
ARTIST
Ye Zhongsan
OBJECT TYPE
Bottle Snuff bottle
MATERIAL
Glass, Ink and colours
SCHOOLS/CULTURE/PERIOD
Qing dynasty
TECHNIQUE
Glass painting
DATE
19th Century CE
LOCATION
China
DIMENSION
H: 5.5 cms.",https://csmvs.in/collections/snuff-bottle-6/,1090,39,"ChatGPT
ChatGPT
Q: What scenes are depicted on the described snuff bottle?
A: The obverse of the snuff bottle depicts a wedding parade, while the reverse shows a pond of fish.
Q: Who is depicted on the obverse of the snuff bottle?
A: Zhong Kui, the demon-queller, is depicted riding on a donkey, accompanying his sister to her wedding.
Q: What symbolic elements are present in the scene on the reverse of the snuff bottle?
A: The pond of fish on the reverse is an auspicious design symbolizing a rich household.
Q: Can you describe the technique used to create this snuff bottle?
A: The snuff bottle is an inside-painted bottle, a technique where the painting is done on the inside surface of the glass.
Q: Who was the artist responsible for creating this snuff bottle?
A: The snuff bottle was created by Ye Zhongsan, a prolific artist who specialized in inside-painted snuff bottles during the late 19th and early 20th centuries.
Q: What is the significance of the bats depicted on the obverse of the snuff bottle?
A: The five bats represent the ""five happiness,"" a symbol of good fortune and prosperity in Chinese culture.
Q: What is the material of the snuff bottle?
A: The snuff bottle is made of glass, with ink and colors used for painting.
Q: When was this snuff bottle created?
A: It was created during the 19th century CE, with the specific date inscribed as 1908.
Q: Where is this snuff bottle located?
A: It is located in China.
Q: What are the dimensions of the snuff bottle?
A: The snuff bottle has a height of 5.5 centimeters."
Snuff Bottle,https://csmvs.in/wp-content/uploads/2023/03/22.1631.jpg,"Snuff Bottle
22.1631
DESCRIPTION
Yellow glass bottle with swirling markings and a green coloured cap
COLLECTION
Chinese Art
OBJECT TYPE
Snuff bottle
MATERIAL
Glass
SCHOOLS/CULTURE/PERIOD
Qing period
TECHNIQUE
--
DATE
19th century CE
LOCATION
China",https://csmvs.in/collections/9401-2/,1091,39,"ChatGPT
ChatGPT
Q: What is the primary material used in the described snuff bottle?
A: The primary material used in the snuff bottle is glass.
Q: Can you describe the appearance of the snuff bottle?
A: The snuff bottle is yellow glass with swirling markings and a green colored cap.
Q: What object type does this item belong to?
A: This item belongs to the category of snuff bottles.
Q: During which period was this snuff bottle created?
A: This snuff bottle was created during the Qing period in the 19th century CE.
Q: Where is this snuff bottle currently located?
A: This snuff bottle is located in China.
Q: What distinguishes this snuff bottle in terms of its appearance?
A: This snuff bottle stands out due to its yellow glass material, swirling markings, and green-colored cap.
Q: What technique was likely used to create the swirling markings on the glass?
A: The swirling markings were likely created using glassblowing or glass molding techniques.
Q: Can you describe any cultural or historical significance associated with snuff bottles in China?
A: Snuff bottles were once used to carry and store powdered tobacco, which was inhaled through the nose. They are significant in Chinese culture as both utilitarian objects and works of art, often crafted with intricate designs and made from various materials such as glass, porcelain, jade, and precious metals.
Q: Is there any specific reason for the choice of yellow glass for this snuff bottle?
A: The choice of yellow glass may have been influenced by cultural associations, as yellow is often considered a symbol of wealth, happiness, and prosperity in Chinese culture.
Q: What might be the purpose of the green-colored cap on the snuff bottle?
A: The green-colored cap likely serves as a decorative and functional element, providing a seal to keep the snuff secure within the bottle."
